Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded,Total Turnover (my image Lac),No. of Trades
523672,FLEXFO,X,150.10,155.00,150.10,153.35,8210,12.62,137
540175,REGENCY,X,14.04,14.35,13.60,13.74,89793,12.38,137
543263,SMCGLOBAL,B,147.00,147.20,141.95,146.20,4696,6.80,137
533166,SUNDARAM,T,3.19,3.19,3.11,3.15,104474,3.29,137
538564,JAMESWARREN,X,275.50,275.50,275.50,275.50,26960,74.27,136
506003,SUDAI,XT,56.28,56.66,55.00,56.66,14979,8.39,136
524136,PCCOSMA,X,454.00,454.00,420.20,423.70,1938,8.32,136
539013,GITARENEW,X,170.00,171.90,166.10,167.20,2370,3.99,136
511710,CUBIFIN,XT,2.01,2.05,1.96,2.04,110126,2.24,136
541206,OBCL,B,59.55,59.55,57.00,57.31,3574,2.06,136
514030,DEEPAKSP,X,222.80,223.50,217.50,219.35,13219,29.16,135
542866,COLABCLOUD,XT,15.00,15.00,14.26,14.43,36966,5.36,135
543620,INA,M,3180.00,3265.00,3099.95,3174.75,16600,527.62,134
533608,RDBRL,X,162.00,162.50,155.05,156.55,10338,16.38,134
500191,HMT,Z,92.50,92.50,86.50,87.22,8862,7.81,134
511108,SHIVATEX,B,182.85,186.85,177.05,177.75,2364,4.33,134
540774,IFGLEXPOR,B,598.00,608.35,594.50,596.80,661,3.97,134
524594,AEONXDIGI,X,139.65,139.65,128.25,135.05,9123,12.39,133
517546,ALFATRAN,XT,88.60,89.10,88.60,88.60,12763,11.31,133
533292,A2ZINFRA,T,18.35,18.35,17.40,17.47,47075,8.32,133
543637,PACE,M,25.41,26.81,22.00,23.54,270000,64.33,132
500319,INDSUCR,X,100.25,103.90,100.00,101.05,13263,13.42,132
509546,GRAVISSHO,X,48.55,52.00,47.10,51.86,25336,13.08,132
537536,DENISCHEM,X,184.30,184.30,179.05,180.25,5719,10.38,132
524748,LINKPH,X,43.05,43.95,42.00,43.57,19526,8.38,132
516016,SHREYANIND,B,267.00,268.05,264.75,265.60,1856,4.95,132
533343,LOVABLE,B,151.30,151.30,146.65,147.05,2252,3.34,132
532172,ADROITINFO,B,18.51,18.51,17.42,17.61,17581,3.16,132
531780,KACL,X,9.96,9.96,9.57,9.75,10774,1.05,132
543525,SILVERTUC,B,758.80,764.50,752.65,756.15,6100,46.49,131
524570,PODDARMENT,B,429.45,430.95,421.20,424.20,1763,7.50,131
512626,ORBTEXP,B,200.35,201.40,196.80,197.45,2403,4.78,131
531626,OROSMITHS,X,3.95,3.97,3.77,3.79,9331,0.36,131
501391,WHBRADY,X,649.10,661.00,621.35,658.30,3776,24.50,130
517477,ELNET,X,390.00,399.35,380.00,385.50,4894,19.00,130
509895,HINDMILL,X,314.80,322.85,286.20,296.95,4021,11.89,130
533407,CNOVAPETRO,XT,55.90,56.74,55.00,56.74,18736,10.58,130
543207,NATURAL,X,12.04,12.72,11.63,12.20,33135,4.04,130
543363,PREVEST,MT,577.45,595.00,577.45,578.05,72400,419.04,129
524174,KESARPE,XT,17.40,17.42,17.40,17.40,172997,30.11,129
531795,ATULAUTO,T,688.70,699.80,660.05,686.95,4343,29.50,129
524202,LACTOSE,XT,165.00,173.25,165.00,171.85,12549,21.46,129
531454,POLYLINK,XT,41.50,42.75,38.70,42.75,39618,16.75,129
500298,NAPEROL,X,1062.05,1081.00,1050.00,1062.60,1332,14.16,129
541778,DEEP,B,83.00,83.97,80.15,82.79,13789,11.36,129
543210,AARTISURF,B,633.95,633.95,625.55,629.45,1036,6.52,129
524500,KILITCH,B,330.30,340.45,330.30,333.90,1624,5.46,129
542747,SNXT50BEES,A,87.00,87.92,87.00,87.44,4932,4.32,129
544110,HDFCPSUBK,B,69.91,71.25,69.50,70.76,4222,2.97,129
523329,ELDEHSG,B,960.00,960.00,915.85,922.70,505,4.77,128
511601,YASHMGM,X,14.22,15.80,13.75,14.94,27441,4.10,128
590068,KHAITANLTD,B,86.69,86.69,84.71,86.47,4000,3.42,128
532686,KERNEX,B,774.45,774.45,774.45,774.45,7446,57.67,127
500123,ELANTAS,B,11822.00,11999.95,11555.05,11907.35,329,38.93,127
538268,WONDERLA,A,817.60,817.60,805.50,809.35,746,6.04,127
543628,HDFCMOMENT,B,35.86,36.10,35.61,35.92,16862,6.04,127
505324,MANUGRAPH,B,21.60,24.40,21.60,22.59,9624,2.23,127
531624,COUNCODOS,T,7.65,7.79,7.46,7.63,28850,2.20,127
530045,TITANSEC,X,37.75,39.24,37.50,38.01,4872,1.84,127
530125,SAMRATPH,X,379.85,379.85,364.95,375.10,20259,75.01,126
543416,ZODIAC,T,743.25,743.25,743.25,743.25,8022,59.62,126
522261,DOLPHIN,T,725.00,729.75,685.00,724.35,3328,23.95,126
534615,NECCLTD,T,34.46,35.40,33.06,33.71,25217,8.64,126
539661,ACEMEN,XT,62.75,63.95,58.50,59.60,12263,7.40,126
517530,SURANAT&P,T,23.85,23.85,22.97,23.01,20569,4.75,126
539398,VISHALBL,B,134.40,134.90,131.50,132.45,3479,4.60,126
532842,SRHHYPOLTD,B,576.00,585.70,570.15,580.60,751,4.34,126
534532,LYPSAGEMS,B,6.79,6.79,6.17,6.28,43074,2.74,126
543787,ROBU,M,740.00,740.00,705.90,706.05,55800,397.27,125
533306,SUMMITSEC,B,1822.70,1930.50,1822.70,1918.55,932,17.62,125
532730,SGL,B,19.32,20.26,18.99,19.31,3999,0.77,125
523796,VHLTD,T,114.00,118.20,112.00,118.05,32289,37.33,124
532941,CORDSCABLE,T,219.90,219.90,215.00,216.45,7512,16.24,124
543738,BANKETFADD,B,51.25,51.47,51.21,51.29,26823,13.78,124
543607,HDFCGROWTH,B,123.17,123.25,121.62,122.12,10887,13.38,124
539620,KEIL,X,32.21,34.69,32.21,34.01,18428,6.20,124
543563,MOHEALTH,B,41.69,42.30,41.21,41.62,12363,5.14,124
539662,BFLAFL,X,16.74,17.24,16.65,17.12,29395,4.98,124
543774,HDFCBSE500,B,36.81,37.17,36.55,36.84,9610,3.53,124
542666,GKP,B,9.42,9.42,9.02,9.09,27198,2.50,124
543709,GARGI,M,788.50,827.65,766.00,827.65,36000,290.41,123
542230,ABSLNN50ET,B,74.81,75.56,74.17,75.50,60523,45.52,123
513709,SHILGRAVQ,X,161.95,162.00,155.00,155.95,7173,11.36,123
531287,NATPLASTI,X,404.00,407.00,389.00,395.85,2836,11.28,123
524828,BDH,X,366.90,379.85,352.90,358.80,2742,10.01,123
532893,VTMLTD,X,71.80,73.50,70.20,73.03,13052,9.43,123
522108,YUKEN,B,1275.05,1290.15,1270.00,1272.50,515,6.57,123
538646,QGO,X,65.99,66.00,63.35,63.73,3904,2.53,123
531638,SURAJLTD,X,243.40,258.85,237.50,237.65,6385,15.42,122
532513,TVSELECT,B,360.10,364.85,356.25,360.20,1831,6.58,122
533093,ROML,B,57.15,60.66,55.73,56.35,4749,2.71,122
526849,BANARBEADS,B,100.00,102.00,98.00,99.90,2568,2.57,122
523289,RAMAVISION,X,85.00,94.06,85.00,94.06,13314,12.30,121
513349,AJMERA,T,705.00,720.00,685.00,687.05,2281,15.93,120
523840,INNOVTEC,X,37.02,38.50,36.00,37.14,15753,5.88,120
539408,KUBERJI,XT,16.20,16.98,15.39,16.22,15127,2.43,120
530429,ASHISHPO,XT,79.41,79.41,72.20,72.20,2800,2.03,120
543364,MARKOLINES,M,258.45,267.80,248.00,263.40,111200,288.59,119
504908,DUNCANENG,X,639.75,639.75,585.30,610.10,1753,10.69,119
517429,ATHENAGLO,X,113.40,113.40,108.00,112.00,6237,6.95,119
542437,ANMOL,T,32.73,32.73,32.15,32.45,12581,4.07,119
514386,GUJCOTEX,XT,5.46,5.46,5.46,5.46,8100,0.44,119
543953,KHAZANCHI,M,457.00,479.95,452.00,475.60,74500,348.57,118
514266,ZENIFIB,X,83.80,88.70,83.80,85.29,13312,11.59,118
534612,AMTL,X,38.88,38.88,37.30,37.68,8361,3.17,118
519260,SANWARIA,Z,0.49,0.49,0.49,0.49,358305,1.76,118
515093,MADHAV,B,50.85,51.18,50.20,50.41,2891,1.46,118
543347,AXISTECETF,B,413.95,413.95,412.35,412.93,50523,208.86,117
509597,HARDCAS,XT,1088.00,1088.00,1000.10,1030.15,2263,23.70,117
504240,DLTNCBL,XT,535.00,553.00,515.00,545.30,3624,19.25,117
540544,PSPPROJECT,B,683.00,688.60,679.65,685.10,964,6.59,117
526241,AMRAPLIN,X,16.42,17.71,15.61,17.62,26170,4.51,117
531913,GOPAIST,X,7.90,7.98,7.71,7.78,29030,2.27,117
532651,SPLIL,B,65.00,65.01,63.22,63.34,2407,1.54,117
539584,SIPTL,XT,0.80,0.80,0.80,0.80,186617,1.49,117
521062,OCTAVE,XT,4.06,4.21,3.94,4.09,27729,1.13,117
526947,LAOPALA,A,308.45,316.90,308.45,315.35,2510,7.89,116
517421,BUTTERFLY,B,861.75,878.00,859.70,865.65,461,4.00,116
543323,BFSI,B,23.53,23.60,23.48,23.51,11777,2.77,116
512301,CHMBBRW,XT,9.69,10.18,9.30,9.65,23342,2.28,116
539400,MALLCOM,B,1335.95,1335.95,1294.60,1299.40,394,5.13,115
539097,URSUGAR,B,13.29,13.30,12.81,12.91,34090,4.41,115
532934,PPAP,B,206.00,208.10,203.00,204.10,2092,4.27,115
540650,MAGADSUGAR,B,743.30,747.90,736.10,742.75,472,3.50,115
526640,RAYALEMA,X,44.41,45.68,43.54,45.28,5612,2.49,115
531359,SRAMSET,XT,557.00,608.00,551.00,600.00,3651,20.66,114
542233,TREJHARA,T,192.35,192.35,185.00,190.55,9448,17.99,114
500239,KGDENIM,X,28.20,28.20,26.35,26.58,43548,11.78,114
532933,PORWAL,X,69.90,71.90,69.05,70.12,14865,10.45,114
532039,ZENOTECH,X,64.50,66.50,64.35,65.47,8047,5.26,114
532621,MORARJEE,T,12.69,13.18,12.00,12.88,26355,3.27,114
542863,ABSLBANETF,B,50.78,51.71,50.78,51.26,5972,3.07,114
511018,ZMILGFIN,XT,55.13,55.13,55.13,55.13,75677,41.72,113
539310,THINKINK,XT,5.92,5.92,5.92,5.92,234157,13.86,113
540204,EIKO,XT,64.99,66.80,63.06,66.51,13777,8.97,113
524037,RAMAPHO,B,189.80,189.80,183.50,184.30,3524,6.53,113
511505,CAPTRUST,B,134.45,134.45,131.30,132.10,2678,3.54,113
512093,CRANESSOFT,Z,7.33,7.33,7.33,7.33,88912,6.52,112
531370,SPAR,XT,17.61,17.61,16.70,17.16,37266,6.43,112
526490,PRATIK,X,6.00,6.00,5.60,5.77,76576,4.43,112
511355,INDCEMCAP,XT,22.74,23.48,21.58,21.70,16614,3.64,112
502281,TRIVENIGQ,X,21.79,21.79,21.00,21.17,13939,2.96,112
530919,REMSONSIND,B,187.35,187.35,180.95,181.60,1055,1.92,112
531681,AMERISE,XT,0.65,0.68,0.65,0.65,162130,1.06,112
523395,3MINDIA,A,37699.95,37699.95,36851.00,37461.35,160,59.60,111
522014,UNIDT,B,245.95,251.90,243.75,249.10,1215,3.00,111
526445,INDRANIB,XT,54.06,56.58,52.50,53.24,83511,44.76,110
526703,ECOPLAST,XT,565.00,590.15,562.05,577.35,4245,24.50,110
530951,RAMINFO,X,121.65,123.00,117.00,119.45,16753,20.20,110
505690,BRADYM,X,1240.00,1240.00,1168.20,1212.20,1264,15.08,110
531306,DHPIND,X,695.00,700.00,661.20,676.55,1361,9.37,110
538922,COSYN,X,42.75,43.49,41.52,42.36,14724,6.25,110
517393,VINTRON,XT,46.41,46.41,46.41,46.41,12412,5.76,110
511473,INDBANK,B,49.98,50.17,48.73,49.32,5334,2.62,110
531525,ACESOFT,XT,359.50,359.55,359.50,359.55,161042,578.96,109
544054,SURAJEST,T,670.00,710.25,670.00,710.25,2804,19.46,109
539883,PILANIINVS,B,4950.00,4961.40,4870.50,4899.50,304,14.95,109
526971,DHOOTIN,X,307.80,313.00,300.00,302.55,2496,7.61,109
539449,IGCIL,X,36.23,37.80,35.01,36.10,20618,7.52,109
502450,SESHAPAPER,B,345.75,346.50,340.55,341.00,1753,6.02,109
543211,BONLON,B,33.50,33.50,31.31,32.34,8126,2.64,109
533095,BENGALASM,B,9302.05,9400.00,9240.00,9357.20,349,32.57,108
531146,MEDICAMEQ,B,408.90,419.00,402.05,404.80,963,3.99,108
500192,PRAGBOS,X,3.42,3.65,3.11,3.37,61329,2.08,108
538401,METSL,XT,154.80,157.90,152.75,156.95,14979,23.29,107
504988,ZWELCAST,X,1520.00,1520.00,1405.00,1477.75,829,12.00,107
532716,GILLANDERS,B,86.99,89.88,86.99,89.82,8161,7.30,107
538565,VISTARAMAR,X,203.10,206.55,200.05,201.90,3362,6.83,107
532404,7TEC,X,59.51,60.43,58.10,58.24,9054,5.37,107
543512,AVROIND,B,122.00,125.00,121.80,122.80,4235,5.24,107
542924,JANUSCORP,MT,14.49,14.78,13.41,13.68,381500,55.07,106
890157,AIRTELPP,A,1069.95,1090.00,1069.50,1070.80,1370,14.83,106
530741,OVOBELE,X,207.05,215.00,205.10,213.20,5537,11.67,106
508807,ISTLTD,B,940.00,947.90,912.25,929.10,849,7.88,105
530711,JAGANLAM,X,92.81,95.00,92.00,94.06,5156,4.83,105
506134,GOURMET,X,32.97,32.97,31.01,31.23,14924,4.72,105
539016,NEIL,X,15.20,16.00,13.86,15.40,26663,3.94,105
532735,RSYSTEMS,B,483.80,483.80,467.70,469.95,684,3.26,105
590136,BANKNIFTY1,B,522.60,522.60,517.66,518.25,15764,82.12,104
530459,VALSONQ,X,38.90,38.96,35.43,36.96,34806,13.35,104
512527,SUPER,X,1670.00,1738.90,1650.00,1661.10,958,16.12,103
509486,CAPRIHANS,X,149.00,149.00,141.40,143.80,7643,11.11,103
526211,SURJIND,X,84.99,84.99,81.00,81.59,4602,3.76,103
543645,HPIL,B,156.40,156.50,151.20,152.20,2150,3.29,103
506146,VIVIDHA,T,1.07,1.07,1.06,1.07,175889,1.88,103
532835,ICRA,B,5830.25,5989.90,5830.25,5883.60,239,14.11,102
534425,SPECIALITY,B,173.50,176.25,172.50,173.70,2378,4.15,102
507779,KANPRPLA,B,123.40,123.40,121.95,122.65,406,0.50,102
513117,AMFORG,X,11.47,11.74,11.00,11.56,3008,0.34,102
540358,RMC,MT,823.75,828.00,777.35,823.90,48000,391.32,101
500150,FOSECOIND,B,5150.30,5165.10,5020.00,5078.70,325,16.58,101
543710,COMMOIETF,B,94.89,95.10,93.15,93.51,14660,13.73,101
511463,ALEXANDER,X,15.50,15.50,14.81,15.38,26633,4.06,101
532159,TRESCON,X,14.20,14.86,13.01,13.21,25670,3.47,101
523676,GOLKUNDIA,XT,215.00,215.00,205.00,207.35,4832,10.15,100
537483,NIF100BEES,B,267.89,267.89,266.49,267.50,1680,4.49,100
511754,SAHLIBHFI,X,755.00,755.00,715.60,739.50,3453,25.32,99
537069,ARNOLD,X,43.91,46.70,42.70,44.16,20855,9.40,99
890196,ADROITPP,B,5.62,6.37,5.61,5.75,146511,8.29,99
544218,ABSLPSE,B,11.77,11.79,11.16,11.37,6955,0.79,99
512587,ZODJRDMKJ,X,85.00,86.69,81.01,82.43,11782,9.81,98
527005,SHREEPAC,X,168.90,169.25,164.50,166.85,5150,8.58,98
503685,MEDIAONE,X,39.85,42.40,39.85,41.31,18842,7.82,98
531241,LINC,B,630.00,630.00,599.40,600.65,1004,6.05,98
543743,SAH,B,77.51,77.74,76.34,76.95,5305,4.10,98
530201,KALLAM,X,8.30,8.44,8.00,8.23,46556,3.82,98
511131,KAMANWALA,X,16.76,17.30,15.81,16.65,22176,3.62,98
512441,ENBETRD,X,11.26,11.59,10.91,11.11,13669,1.53,98
533023,ZFCVINDIA,A,15484.90,15519.05,15381.30,15411.20,188,29.07,97
509152,GRPLTD,T,14599.00,14700.00,13910.00,14355.90,164,23.55,97
532748,PFOCUS,T,140.20,146.00,140.00,144.35,13238,19.10,97
542729,DCMNVL,T,225.80,225.80,218.00,219.40,4144,9.19,97
513108,GANDHITUBE,B,801.25,815.00,790.75,807.80,863,6.96,97
521206,SAMTEX,X,2.88,2.90,2.77,2.88,43191,1.23,97
526506,SYSTMTXC,XT,1380.00,1380.00,1300.00,1309.15,1257,16.58,96
519003,MODINATUR,XT,325.50,335.00,318.00,318.85,3753,12.20,96
543193,DJML,T,104.60,106.45,102.00,106.30,10115,10.50,96
511391,INTRGLB,X,141.65,141.65,141.00,141.65,7176,10.15,96
526217,HITECHCORP,B,243.95,243.95,237.50,239.90,1291,3.11,96
500234,KAKATCEM,B,230.35,230.35,227.65,227.65,1085,2.48,96
540809,MRCAGRO,B,11.16,11.48,11.10,11.34,8341,0.95,96
544150,KPGEL,M,534.00,539.00,525.00,526.15,126000,669.77,95
541228,TRL,M,465.60,474.50,455.05,466.60,22600,105.44,95
543976,SHRAAITECH,XT,77.37,77.37,77.37,77.37,13556,10.49,95
540700,BRNL,T,48.96,48.96,48.00,48.95,14661,7.12,95
513401,ASHIS,X,41.45,42.00,39.55,40.48,16916,6.88,95
540696,KCDGROUP,X,8.20,8.79,8.20,8.62,56307,4.80,95
532957,GOKAKTEX,X,171.00,184.00,167.00,176.90,2745,4.80,95
543576,MOVALUE,B,107.56,107.56,105.71,106.19,2836,3.01,95
502133,HEMACEM,X,91.64,93.09,91.50,91.92,2257,2.07,95
523100,COSMOFE,X,186.25,195.00,182.00,192.10,11912,22.48,94
544079,DIGIDRIVE,T,39.63,40.79,38.01,40.47,30793,12.25,94
530313,KIMIABL,X,55.00,56.00,51.50,51.80,18743,9.96,94
523232,CONTPTR,X,89.25,89.90,87.00,87.97,8034,7.06,94
543570,HDFCNEXT50,B,73.10,73.68,72.89,73.20,7236,5.29,94
540694,ANG,B,49.75,49.90,48.50,49.27,9635,4.76,94
531869,SACHEMT,X,20.01,20.64,20.01,20.24,21888,4.42,94
543219,ALPL30IETF,B,30.38,30.39,30.25,30.33,11586,3.51,94
530979,INDIAHOME,X,35.25,35.80,34.25,35.65,9666,3.41,94
526574,ENTRINT,X,30.79,32.85,30.00,30.89,9914,3.08,94
538539,JTAPARIA,XT,28.05,28.05,27.02,27.04,8685,2.37,94
590025,GINNIFILA,B,30.60,30.80,30.40,30.60,5003,1.53,94
543931,VEEFIN,M,537.50,552.45,512.00,515.10,38000,202.03,93
512634,SAVERA,X,152.90,155.00,151.50,152.65,23037,35.54,93
532284,TCFCFINQ,XT,75.00,75.43,70.00,72.96,14060,10.17,93
538943,SONAL,X,105.55,105.55,99.15,102.00,8755,8.95,93
531888,REXNORD,X,133.55,133.55,129.60,130.50,2994,3.94,93
531979,HINDALUMI,X,59.58,62.00,59.58,60.23,5266,3.17,93
532985,SENSEX1,A,86.25,86.26,84.60,85.33,3155,2.71,93
542206,NIVAKA,X,3.90,3.90,3.61,3.77,21714,0.80,93
750884,SHRIND-RE,R,0.24,0.36,0.24,0.24,136768,0.33,93
505978,TRITONV,X,3819.00,3819.00,3691.00,3729.40,1001,37.20,92
523708,EIMCOELECO,T,3050.00,3141.50,2910.05,2993.80,812,24.31,92
531364,EKANSH,X,52.00,53.00,47.16,50.23,14495,7.43,92
519574,HINDUST,X,47.78,47.78,45.00,47.01,12125,5.64,92
544137,BHINVIT,IF,106.00,107.21,105.82,107.21,4537,4.84,92
537785,RACE,B,413.00,422.00,413.00,420.00,898,3.76,92
540145,VALIANTORG,B,391.00,396.55,383.20,390.65,688,2.71,92
590109,SHARIABEES,B,575.35,578.00,562.38,569.16,22478,127.13,91
538668,MIIL,T,493.95,512.00,480.05,500.00,13461,67.12,91
539006,PTCIL,T,14000.00,14520.00,13851.10,14178.30,338,48.27,91
530617,SAMPRE,XT,81.21,81.21,75.36,76.65,25175,19.64,91
531255,PARAGONF,XT,90.30,93.00,86.01,87.12,17888,16.02,91
540956,BHATIA,T,22.49,22.49,22.18,22.18,49162,10.95,91
524218,RESONANCE,X,100.10,102.70,98.35,99.90,9224,9.19,91
532987,RBL,B,885.75,919.15,885.75,915.90,868,7.86,91
512165,ABANSENT,X,132.70,132.70,124.10,128.50,5259,6.80,91
512477,BETXIND,X,270.00,322.95,270.00,295.40,2220,6.47,91
531173,SYSCHEM,X,46.67,46.67,45.22,45.60,11737,5.43,91
543252,FAIRCHEMOR,B,1408.50,1422.45,1385.95,1391.70,294,4.11,91
533287,ZEELEARN,T,10.59,10.59,10.59,10.59,29422,3.12,91
532918,RATHIBAR,X,42.16,44.00,42.16,43.12,5665,2.46,91
519500,BKV,X,14.90,15.37,14.09,14.09,11606,1.66,91
530697,ZENLABS,X,40.00,40.50,38.20,39.62,45009,17.75,90
532384,TYCHE,X,176.35,180.65,176.35,178.25,9143,16.27,90
514358,EVERFIN,XT,192.30,192.30,192.30,192.30,4841,9.31,90
541400,ZIMLAB,B,110.00,111.15,107.70,108.15,4997,5.48,90
538964,MERCURYLAB,X,976.00,1015.00,946.70,1006.85,3295,32.53,89
524480,RIDDHI,X,600.30,620.00,535.00,611.10,3213,19.23,89
507998,SIMMOND,XT,88.00,92.69,86.00,90.00,10347,9.15,89
543470,SOFTTECH,B,358.15,358.15,340.20,340.35,1495,5.24,89
533170,TAMBOLIIN,X,141.00,141.00,134.00,137.65,18954,25.79,88
505850,MANCREDIT,X,125.00,125.00,122.80,124.85,19216,23.88,88
532867,V2RETAIL,T,840.00,913.65,840.00,913.65,2444,22.21,88
514272,BHILSPIN,XT,174.00,179.80,168.00,171.90,9557,16.56,88
539353,SALAUTO,X,594.40,608.95,582.05,599.50,2158,12.96,88
522134,ARTSONEN,XT,145.00,147.10,141.60,143.15,5406,7.84,88
530249,BRIDGESE,XT,3.95,3.95,3.95,3.95,123722,4.89,88
543911,ATALREAL,T,7.69,7.69,7.25,7.45,17433,1.30,88
535205,MYSTICELE,XT,4.60,4.83,4.37,4.66,12587,0.57,88
543274,SUUMAYA,M,3.95,4.27,3.80,3.93,1981350,78.26,87
523710,SAYAJIHOTL,X,376.00,414.00,376.00,395.50,2130,8.41,87
531845,ZENITHSTL,T,9.72,9.72,9.69,9.69,62549,6.07,87
532663,SASKEN,B,1610.40,1615.00,1599.95,1603.10,225,3.61,87
506525,KANORICHEM,B,123.15,124.05,122.80,123.20,677,0.83,87
500407,SWARAJENG,B,3042.80,3042.80,2985.20,2990.90,390,11.72,86
524790,EVERESTO,X,151.50,155.00,147.25,153.70,5128,7.78,86
536073,JULIEN,X,24.30,28.40,24.30,26.12,25856,6.64,86
531778,KACHCHH,X,33.95,33.95,29.01,30.74,12703,3.90,86
538597,TTIENT,X,13.69,13.69,12.75,13.02,14896,1.94,86
507833,COMPUPN,XT,7.39,7.39,7.39,7.39,13479,1.00,86
530233,AUROLAB,XT,182.70,182.70,170.00,178.25,8117,14.16,85
504273,MODULEX,Z,11.41,11.98,10.85,11.71,100813,11.95,85
522017,FLUIDOM,X,653.00,666.00,643.30,664.95,1500,9.81,85
539515,QUINT,X,87.00,89.00,86.10,87.96,8412,7.38,85
524288,AIMCOPEST,X,98.01,101.00,96.10,97.91,4265,4.21,85
524572,PHARMAID,X,44.92,44.92,42.76,43.21,7586,3.28,85
532324,CINEVISTA,B,18.67,18.80,17.76,17.78,6394,1.17,85
538928,KARNAVATI,X,2.40,2.40,2.32,2.34,40522,0.96,85
539251,BALKRISHNA,B,24.20,24.27,23.80,23.95,2874,0.69,85
532829,LEHAR,XT,242.45,242.45,237.65,242.45,21609,52.27,84
509196,MMRUBBR-B,XT,94.11,96.49,89.34,91.15,11907,10.87,84
508954,FINKURVE,X,82.39,83.01,78.28,78.28,11556,9.26,84
517360,SBECSYS,XT,47.82,50.97,46.36,46.36,8458,3.95,84
532614,IMPEXFERRO,T,3.15,3.17,3.00,3.08,46395,1.43,84
500189,NDLVENTURE,B,109.00,109.00,103.55,104.00,1296,1.35,84
503624,ZSVARAJT,X,10.69,10.70,9.95,10.46,12359,1.29,84
541402,AFFORDABLE,M,534.05,554.00,533.95,542.20,22220,120.47,83
543453,ALKOSIGN,M,144.35,150.00,140.50,142.05,79500,116.28,83
526775,VALIANT,XT,703.80,703.80,703.80,703.80,10022,70.53,83
539562,AARNAV,XT,48.30,48.30,48.00,48.00,113668,54.75,83
524506,CORALAB,XT,707.00,730.00,700.00,727.00,2547,18.31,83
531436,SAFFRON,X,10.99,11.08,10.28,11.08,11043,1.21,83
531936,BLUECHIP,T,5.64,5.64,5.64,5.64,17587,0.99,83
540386,ONTIC,X,0.59,0.59,0.56,0.56,110678,0.63,83
522064,HONDAPOWER,B,3882.20,3964.85,3882.15,3898.45,314,12.35,82
523021,RISHITECH,X,59.99,64.98,59.99,61.36,16720,10.56,82
513063,TRANSFRE,X,33.00,35.01,31.81,34.52,16455,5.40,82
532847,HILTON,B,86.10,87.02,85.25,85.61,5708,4.93,82
511153,ANJANIFOODS,XT,39.80,39.85,38.00,38.66,6036,2.34,82
514300,PIONEEREMB,B,50.99,50.99,48.01,49.03,4091,2.01,82
513566,NOVIS,X,21.98,22.45,21.30,21.49,6663,1.44,82
538569,TRIVENIENT,XT,2.36,2.36,2.32,2.32,33637,0.79,82
542922,NEXT50,B,738.79,740.51,734.61,739.43,5916,43.67,81
517467,MARSONS,Z,65.87,65.87,65.87,65.87,24258,15.98,81
532879,SSLEL,XT,384.00,384.00,352.05,358.80,3607,13.00,81
500126,PGHL,A,5195.00,5225.25,5151.60,5216.65,185,9.61,81
522152,SOLIMAC,XT,101.15,101.15,96.05,98.60,8201,7.97,81
524709,NACLIND,B,63.76,64.51,63.01,63.25,2624,1.67,81
541741,TINNATFL,XT,460.00,464.00,460.00,464.00,5829,26.89,80
518075,SURAJ,Z,637.15,637.15,602.05,611.25,2465,15.20,80
530881,ABVL,XT,71.84,72.34,71.00,72.30,19234,13.90,80
530043,ACKNIT,X,321.00,325.00,301.00,316.00,4104,12.83,80
526479,SKYIND,X,106.05,109.95,106.00,106.05,3239,3.46,80
521149,PRIMEURB,X,10.00,10.71,8.77,10.14,33009,3.38,80
542019,SHUBHAM,B,24.30,24.30,22.50,22.85,6358,1.48,80
526847,ASHSI,XT,40.67,40.67,38.17,39.39,2771,1.09,80
519307,VIKASWSP,Z,1.67,1.67,1.60,1.61,61803,1.00,80
544171,STAL,M,198.00,199.00,184.00,185.35,131200,248.82,79
544213,ACLD,M,171.00,179.50,171.00,176.55,96000,168.22,79
590107,PSUBANK,B,690.00,708.30,689.30,698.57,3065,21.37,79
531822,RODIUM,X,117.35,117.99,111.25,112.38,3629,4.12,79
533294,RKDL,T,34.51,35.71,33.61,33.67,9627,3.29,79
543917,SIGMA,B,390.00,393.30,386.40,387.50,389,1.51,79
540717,PQIF,B,45.20,46.99,44.00,46.48,2129,0.98,79
532828,AMDIND,B,68.51,68.90,65.12,65.94,1084,0.73,79
524592,JAYSYNTH,XT,15.40,16.01,15.40,16.01,211140,32.81,78
522207,RASANDIK,XT,147.00,155.50,147.00,151.30,12385,18.88,78
531069,VIJSOLX,X,1080.35,1115.95,1066.00,1075.35,1059,11.43,78
531398,SOURCENTRL,XT,170.00,170.00,161.75,164.05,6465,10.64,78
502865,FORBESCO,X,619.90,624.00,602.00,602.30,1353,8.31,78
506858,GUJPETR,XT,74.41,74.41,68.61,69.64,3733,2.73,78
509073,HATHWAYB,X,20.00,20.95,19.67,20.56,12017,2.41,78
532795,SITINET,T,0.92,0.92,0.92,0.92,158958,1.46,78
513309,GOLKONDA,X,13.99,14.22,13.32,13.60,7510,1.03,78
539117,SUJALA,X,34.12,35.00,34.12,34.99,2609,0.90,78
543948,PSUBANKADD,B,69.58,70.75,69.26,69.90,182957,126.74,77
530163,KERALAYUR,XT,328.95,328.95,316.00,316.55,2618,8.46,77
530433,SHIVAAGRO,XT,43.41,45.58,42.05,44.23,18129,8.05,77
534623,JUPITERIN,X,38.70,38.99,37.20,38.01,5389,2.05,77
